Class Label Short,File Name,Transcript
N,NH_ML_002_N_M_009_005,മിക്ക കാര്യങ്ങളും പഴയതുപോലെ ആക്കിയെടുക്കുവാൻ ഒരിക്കലും നമുക്ക് കഴിയില്ല ജീവിതവും സമയവും മുന്നോട്ടല്ലാതെ ഒരിക്കലും വിറകിലോട്ട് വരുന്നില്ല പഴയതുപോലെ ആക്കുവാൻ വേണ്ടി സമയം കളയാതെ പുതിയതുമായി ബന്ധപ്പെടുക
N,NH_ML_002_N_M_009_006,ഒരു മനുഷ്യൻ നടത്തുന്ന ഏറ്റവും വലിയ യാത്രയാണ് ജീവിതം
N,NH_ML_002_N_M_009_007,ഒരു നല്ല ചിന്തയോടെ മാത്രം ഒരു ദിവസം അവസാനിപ്പിക്കുന്നു. ഇന്നത്തെ ദിവസം മോശമായിരുന്നെങ്കിലും നാളത്തെ ദിവസം നന്നാകുവാൻ അത് സഹായിക്കും
N,NH_ML_002_N_M_009_008,മറ്റുള്ളവർക്ക് എന്തു പറഞ്ഞാലും നമ്മൾക്ക് ശരിയെന്ന് തോന്നുന്നത് മാത്രം ചെയ്യുക കാരണം അനന്തരഫലങ്ങൾ നേരിടേണ്ടതും നമ്മൾ തന്നെയാണ്
N,NH_ML_002_N_M_009_009,ജീവിതം എപ്പോഴും സങ്കീർണമായിരിക്കും അതിനാൽ കാര്യങ്ങൾ എളുപ്പമായി തീരുന്നതുവരെ നമ്മൾ കാത്തിരിക്കരുത് എല്ലാ ശരിയായതിനുശേഷം സന്തോഷിക്കാൻ നമുക്ക് സമയം കിട്ടിയെന്നു വരില്ല
N,NH_ML_002_N_M_009_010,ഇപ്പോൾ നമ്മൾ അഭിമുഖീകരിക്കുന്നത് എന്തുമാവട്ടെ ഒരു ദിവസം അതും കടന്നുപോകും ക്ഷമയോടെ കാത്തിരുന്ന ഒരു ദിവസം മനസ്സും ശരീരവും സമാധാനത്തിൽ എത്തിച്ചേരും
N,NH_ML_002_N_M_009_011,ജീവിതത്തിൽ വളരെ വലിയ മാറ്റങ്ങൾ സൃഷ്ടിക്കുന്ന ഒരു കാര്യമാണ് ശുബബന്തി വിശ്വത്തോട് ഇരിക്കുക എന്നത്
N,NH_ML_002_N_M_010_001,നിങ്ങളുടെ കഴിവ് മൂല്യവും നിങ്ങൾക്ക് അറിയില്ലെങ്കിൽ ആരും അത് നിങ്ങൾക്കായി കണക്കാക്കുന്നത് പ്രധീകഷികരുത്
N,NH_ML_002_N_M_010_002,നിങ്ങൾക്ക് സ്വയം സമാധാനം കണ്ടെത്താൻ കഴിയുന്നില്ലെങ്കിൽ മറ്റൊരിടത്തും നിങ്ങൾക്ക് കണ്ടെത്താൻ കഴിയില്ല
N,NH_ML_002_N_M_010_003,നിങ്ങളുടെ ജീവിതം മാറ്റാൻ നിങ്ങൾ ആഗ്രഹിക്കുന്നുവെങ്കിൽ ആദ്യം നിങ്ങളുടെ മനസ്സ് മാറ്റാൻ നിങ്ങൾ തയ്യാറാകണം
N,NH_ML_002_N_M_010_004,നിങ്ങളുടെ സന്തോഷത്തിന് നിങ്ങളാണോ ഉത്തരവാദി മറ്റുള്ളവർ നിങ്ങളെ സന്തോഷിപ്പിക്കും എന്ന് പ്രധീഷ്കിനുവെങ്കിൽ എപ്പോഴും നിങ്ങളു നിരാക്ഷയിലയിരികും
N,NH_ML_002_N_M_010_005,പുറത്തുനിന്നുള്ള ശക്തിയാൽ മുട്ടുകുത്തിയാൽ ജീവിതം അവസാനിക്കുന്നു. അകത്തെ ശക്തിയിൽ പൊട്ടിയാൽ  ജീവിതം തുടങ്ങുന്നു
N,NH_ML_002_N_M_010_006,സന്തോഷമായിരിക്കാൻ രണ്ടു വഴികളും നിങ്ങളുടെ സാഹചര്യങ്ങൾ അല്ലെങ്കിൽ ആ സാഹചര്യത്തോട് നിങ്ങളുടെ ചിന്താഗതി മാറ്റുക
N,NH_ML_002_N_M_010_007,ആളുകൾ നിങ്ങളെ നിരീക്ഷിക്കുന്ന ധാരണ പ്രവർത്തിക്കുമ്പോൾ നന്നായി പ്രവർത്തിക്കുകയും പെരുമാറുകയും ചെയ്യണം
N,NH_ML_002_N_M_010_008,ആളുകൾ നിങ്ങളുടെ ജീവിതത്തിലെ ഭാഗമാകാൻ ആഗ്രഹിക്കുന്നില്ലെങ്കിൽ അവരെ കൂടെ കൂട്ടാൻ കഠിനമായി അതുകൊണ്ട് യാതൊരു ഗുണവും ഇല്ല
N,NH_ML_002_N_M_010_009,നമ്മുടെ ചിന്തകൾ രൂപപ്പെട്ടതാണ് നമ്മൾ ചിന്തിക്കുന്നത് പോലെ ആയി തീരും
N,NH_ML_002_N_M_010_010,സത്യം കാണാം സത്യം അറിയാം എന്നിട്ടും കള്ളം വിശ്വസിക്കുക എന്നതാണ് വിഡ്ഢിത്തം
N,NH_ML_002_N_M_010_011,ചില ആളുകൾ വ്യാജ പൂക്കൾ പോലെയാണ് അവർ അകലെ നിന്നും മനോഹരമായി എത്ര ഉപയോഗശൂന്യമാണെന്ന് നിങ്ങൾ മനസ്സിലാക്കുക
N,NH_ML_002_N_M_010_012,ആളുകൾക്ക് നിങ്ങളെ കുറിച്ചുള്ള അഭിപ്രായം മാറ്റാൻ നിങ്ങൾക്ക് കഴിയില്ല അതിനാൽ നിങ്ങളെ കുറിച്ചുള്ള അവരുടെ അഭിപ്രായം മാറ്റാൻ സമയം കളയരുത് നിങ്ങൾ നിങ്ങളുടെ ജീവിതം നയിക്കുകയും സന്തോഷവാനായിരിക്കും ചെയ്യുക
N,NH_ML_002_N_M_010_013,സത്യസന്ധരായ ആളുകളുടെ ധാരാളം സുഹൃത്തുക്കളുണ്ടാവില്ല അവർക്ക് നല്ല സുഹൃത്തുക്കൾ ഉണ്ടായിരികും
N,NH_ML_002_N_M_010_014,ചില സമയങ്ങളിൽ പലതും ഉപേക്ഷിച്ചു മുന്നോട്ടു പോകാൻ ബുദ്ധിമുട്ടായിരിക്കും എന്നാൽ നിങ്ങൾ അവശേഷിച്ചു മുന്നോട്ടു പോകുമ്പോൾ നിങ്ങൾ ഇതുവരെ എടുത്തിട്ടുള്ളതിൽ വച്ച് ഏറ്റവും മികച്ച തീരുമാനമായിരുന്നു നിങ്ങൾക്ക് മനസ്സിലാകും
N,NH_ML_002_N_M_011_001,നിങ്ങൾ സന്തോഷവാനായിരിക്കുമ്പോൾ വാഗ്ദാനങ്ങൾ നൽകരുത് നിങ്ങൾ ദേഷ്യപ്പെട്ടിരിക്കുന്നു മറുപടി പറയുന്നു നിങ്ങൾ സങ്കടപ്പെട്ടിരിക്കുന്നു തീരുമാനങ്ങൾ എടുക്കരുത്
N,NH_ML_002_N_M_011_002, നിങ്ങൾ ശക്തൻ ആയിരിക്കുമ്പോൾ ദുർബലനം ദുർബലനായിരിക്കുമ്പോൾ ശക്തമായി മറ്റുള്ളവർക്ക് തോന്നാൻ ശ്രമിക്കുക
N,NH_ML_002_N_M_011_003,നിങ്ങളിൽ തന്നെ വിശ്വസിക്കുക നിങ്ങൾ ഒരുപാട് അതിജീവിച്ചു. വരാനിരിക്കുന്നത് എന്തും നിങ്ങൾ അതിജീവിക്കും
N,NH_ML_002_N_M_011_004,നിങ്ങൾക്ക് ശക്തനാക്കണമെങ്കിൽ നിങ്ങൾ തനിച്ചിരിക്കാൻ ശീലിക്കുക
N,NH_ML_002_N_M_011_005, ഭൂതകാലത്തിൽ വസികരുത് ഭാവിയെക്കുറിച്ച് സ്വപനം കാണരുത് വർത്തമാനകാലത്തിൽ മനസ്സിനെ കേന്ദ്രീകരിക്കുക
N,NH_ML_002_N_M_011_006, ഒന്നിനും നിങ്ങളുടെ മനസ്സമാധാനത്തെ കെടുത്താൻ കഴിയാത്ത വിധം ശക്തനായിരിക്കുമെന്ന് സ്വയം ശബ്ദം ചെയ്യുക
N,NH_ML_002_N_M_011_007, നിശബ്ദതയെ മനോഹരമായ കാര്യമാണ് നിങ്ങൾ പറയാൻ പോകുന്നതെങ്കിൽ മാത്രം വായ തുറക്കുക
N,NH_ML_002_N_M_011_008, പ്രതീക്ഷിക്കുന്നതിന് നിർത്തുക സ്വീകരിക്കാൻ തുടങ്ങുന്നു ജീവിതം വളരെ എളുപ്പമാകും
N,NH_ML_002_N_M_011_009,നിശബ്ദതയും പുഞ്ചിരിയും രണ്ട് ശക്തമായ ആയുധങ്ങൾ പല പ്രശ്നങ്ങളും പരിഹരിക്കാനുള്ള വഴിയാണ് പുഞ്ചിരി പല പ്രശ്നങ്ങളും ഒഴിവാക്കാനുള്ള ഉത്തമ വഴിയാണ് നിശബ്ദത
N,NH_ML_002_N_M_011_010, നിങ്ങളുടെ സന്തോഷം ഒരിക്കലും മറ്റുള്ളവരിൽ അത് നിങ്ങളെ ഏകാന്തത നിങ്ങൾ തന്നെ നിങ്ങൾ തനിച്ചായിരിക്കും നിങ്ങളു സന്തോഷവാനായിരികും
N,NH_ML_002_N_M_011_011,തെറ്റ് ചെയ്തത് ക്ഷമ ചോദിക്കുന്നു നമ്മൾ നമ്മുടെ തന്നെ സത്യസന്ധത പുലർത്താതിരിക്കുന്നതിന് ക്ഷമ ചോദിക്കുക
N,NH_ML_002_N_M_011_012, ഒറ്റക്ക് നിൽക്കുക എന്നതിനർത്ഥം നിങ്ങൾ തനിച്ചാണ് എന്നല്ല കാര്യങ്ങൾ സ്വയം കൈകാര്യം ചെയ്യാൻ നിങ്ങൾ ശക്തനാണ് ഞാൻ
N,NH_ML_002_N_M_011_013, ഒരു നെഗറ്റീവ് സാഹചര്യത്തിൽ നിങ്ങൾക്ക് പോസിറ്റീവായിട്ടുള്ള കഴിയുമെങ്കിൽ നിങ്ങൾ വിജയിച്ചിരിക്കുന്നു
N,NH_ML_002_N_M_011_014, മോശം ആളുകൾ നിങ്ങളുടെ ജീവിതത്തിൽ നിന്ന് അകലുമ്പോൾ ശരിയായ കാര്യങ്ങൾ സംഭവിക്കാൻ തുടങ്ങും
N,NH_ML_002_N_M_011_015,ശത്രുവിനെ കുറിച്ചും നിങ്ങളെക്കുറിച്ചും നിങ്ങൾക്ക് വ്യക്തമായ അറിവുണ്ടെങ്കിൽ നൂറ് യുദ്ധങ്ങൾ കഴിഞ്ഞാലും ഫലത്തെ കുറിച്ച് ഭയപെടാടത്തില
N,NH_ML_002_N_M_011_016, നിങ്ങൾ വേദനിപ്പിച്ച ആളുകളോടുള്ള ഏറ്റവും നല്ല പ്രതികാരം നിങ്ങളുടെ പുഞ്ചിരിക്കും കണ്ണീർ പിന്നിലെ കാരണം അവരിൽ കാണിക്കുന്ന എന്നതാണ്
N,NH_ML_002_N_M_012_001,ദുഃഖം നിന്നിലാണ് ദുഃഖകാരണവും നിന്നിൽ തന്നെയാണ് ദുഃഖത്തിൽ നിന്നും സന്തോഷത്തിലേക്കുള്ള വഴിയും നിന്നിൽ തന്നെ
N,NH_ML_002_N_M_012_002,ദേഷ്യത്തിൽ ആയിരിക്കുമ്പോൾ പ്രതികരിക്കരുത് സന്തോഷത്തിൽ ആയിരിക്കുമ്പോൾ വാഗ്ദാനങ്ങൾ നൽകരുത് ദുഃഖിച്ചിരിക്കുമ്പോൾ തീരുമാനങ്ങൾ എടുക്കരുത്
N,NH_ML_002_N_M_012_003,വാക്കുകളിൽ നുണയുണ്ടാകും എന്നാൽ പ്രവർത്തികൾ സത്യം വിളിച്ചു പറയും
N,NH_ML_002_N_M_012_004,ജീവിത ചുറ്റുപാടുകളിൽ കടന്നുപോയ വഴികളും വേദനയേറിയ അനുഭവം പാടങ്ങളും തീരാത്ത നഷ്ടവും കൊഴിഞ്ഞുപോയ സമയങ്ങളുമെല്ലാം വലിയ പാഠങ്ങളാണ് ഒരിക്കലും തിരിച്ചെടുക്കാൻ കഴിയാത്ത വലിയ ജീവിത പാഠങ്ങൾ
N,NH_ML_002_N_M_012_005,ആൾക്കൂട്ടത്തിന്റെ ഭാഗമാകാൻ ഒരു കരുത്തും ആവശ്യമില്ല എന്നാൽ തനിച്ചു നിൽക്കാൻ ആവശ്യം ആണ്
N,NH_ML_002_N_M_012_006,ബുദ്ധിമുട്ടുകളും പ്രശ്നങ്ങളും നിങ്ങളുടെ ജീവിതത്തിലേക്ക് വരുന്നത് നിങ്ങളെ തകർക്കാൻ അല്ല മറിച്ച് നിങ്ങളുടെ ഉള്ളിലെ കഴിവുകളെയും ശക്തികളെയും തിരിച്ചറിയിച്ചു തന്ന സഹായിക്കാനാണ്
N,NH_ML_002_N_M_012_007,നിങ്ങളോട് അസൂയാലുക്കളായ ആളുകളെ വെറുക്കരുത് അവർ അസൂയപ്പെടുന്നതിന്റെ കാരണം നിങ്ങൾ അവരിൽ നിന്നും കൂടുതൽ മെച്ചപ്പെട്ടവർ ആണെന്ന് അവർ ചിന്തിക്കുന്നത് കൊണ്ടാണ്
N,NH_ML_002_N_M_012_008,അവഗണിക്കുന്നവരെ കൂടുതൽ ഭംഗിയായി തിരിച്ചും അവഗണിക്കുവാൻ പഠിച്ചു നോക്കൂ ജീവിതം കുറേക്കൂടി ഭാരം ഇല്ലാതെ മുന്നോട്ടു പോകും
N,NH_ML_002_N_M_012_009,നിങ്ങളെ എന്താണ് ദുഃഖിപ്പിച്ചത് അത് നാളെ നിങ്ങളെ ശക്തരാക്കും
N,NH_ML_002_N_M_012_010,കഴിയുന്നതും ആരുമായും കടപ്പാടുകളിലേർപ്പെടരുത് ഒരിക്കൽ അതെല്ലാം നമുക്ക് എതിരെയുള്ള ആയുധങ്ങളായി മാറും
N,NH_ML_002_N_M_012_011,എത്ര പ്രയാസകരമായ ജീവിതം ആണെങ്കിലും നിങ്ങൾ മുന്നേറാൻ കഴിയുന്ന എന്തെങ്കിലും എപ്പോഴും എവിടെയെങ്കിലും ഉണ്ടാകും
N,NH_ML_002_N_M_012_012, നാം മറ്റുള്ളവരെ മനസ്സിലാക്കുന്നതുപോലെ അവരും നമ്മെ മനസ്സിലാക്കുമെന്ന് ചിന്തയാണ് ഏറ്റവും വലിയ പരാജയം
N,NH_ML_002_N_M_012_013, മറ്റുള്ളവർ എന്ത് നമ്മെ പറ്റി ചിന്തിക്കുന്നു എന്ന് വിചാരിച്ചു കൊണ്ട് ജീവിക്കാൻ തുടങ്ങിയാൽ നമുക്ക് ജീവിക്കാൻ സമയം കിട്ടില്ല
N,NH_ML_002_N_M_012_014, ഭയത്തിനും ദുഃഖത്തിനും ഇടയാക്കുന്നവരെ തീർത്തും അവഗണിക്കുക അവർ നിങ്ങളെ രോഗത്തിലേക്കും തുടർന്ന് മരണത്തിലേക്കും നയിക്കും
N,NH_ML_002_N_M_012_015, പ്രതികാരത്തിനായി നിങ്ങളുടെ സമയം പാഴാക്കരുത് നിങ്ങളെ വേദനിപ്പിക്കുന്ന ആളുകൾ ഒടുവിൽ സ്വന്തം കർമ്മത്തെ അഭിമുഖീകരിക്കും
N,NH_ML_002_N_M_012_016, നിങ്ങൾ ശക്തരായിരിക്കുമ്പോൾ ദുർബലരായും ദുർബലരായിരിക്കുമ്പോൾ ശക്തരായും മറ്റുള്ളവരെ തോന്നിപ്പിക്കുക
N,NH_ML_002_N_M_012_017, ജീവിതത്തിൽ നമ്മളെ എല്ലായിപ്പോഴും കുറ്റപ്പെടുത്തുന്നവരുടെ മുന്നിൽ ശരികൾ വിശദീകരിക്കേണ്ട ആവശ്യമില്ല കാരണം ആ ശരികൾക്കു മുൻപിലും അവർ കുറ്റം കണ്ടെത്തും
N,NH_ML_002_N_M_012_018,വാക്കുകൾ കൊണ്ട് യുദ്ധം ആകാം പക്ഷേ എതിരെ നിൽക്കുന്നവന്റെ കുറവുകൾ വിളിച്ചുപറഞ്ഞുകൊണ്ട് ആവരുത് ജയം എന്ന് മാത്രം
N,NH_ML_002_N_M_012_019,ഒരാളുടെ ഭൂതകാലം ചികഞ്ഞ് അതിലെ കുറവുകൾ വിളിച്ചു പറയുന്നവർ തീർത്തും അസൂയാലുക്കളായിരിക്കും
N,NH_ML_002_N_M_012_020,വരാൻപോകുന്ന ഒന്നല്ല ജീവിതം ഇപ്പോൾ നടക്കുന്നതാണ് ജീവിതം ജീവിതത്തിൽ ഒന്നിനുവേണ്ടിയും കാത്തിരിക്കാതെ ഓരോ നിമിഷവും ആസ്വദിച്ച് ജീവിക്കും
N,NH_ML_002_N_M_014_001,ആരിൽ നിന്നും അധികമൊന്നും ആഗ്രഹിക്കാതിരിക്കുക എന്നതാണു നമുക്കും നമ്മുടെ മനസ്സിന് നൽകാവുന്ന ഏറ്റവും വലിയ സമ്മാനം
N,NH_ML_002_N_M_014_002,ആരിൽ നിന്നും അധികമൊന്നും ആഗ്രഹിക്കാതിരിക്കുക എന്നതാണു നമുക്കും നമ്മുടെ മനസ്സിന് നൽകാവുന്ന ഏറ്റവും വലിയ സമ്മാനം
N,NH_ML_002_N_M_014_003,നന്മയുടെ പ്രകാശം മനസിലുണ്ടെങ്കിൽ ഒരു ഇരട്ട നിങ്ങളെ തോൽപ്പിക്കാൻ ആകില്ല
N,NH_ML_002_N_M_014_004,മറ്റൊരാളുടെ കണ്ണു നിറച്ചു കൊണ്ട് നമ്മൾ നേടിയെടുക്കുന്ന ഏതൊരു സന്തോഷത്തിനും അൽപ്പായുസ്സ് കാണുകയുള്ളൂ
N,NH_ML_002_N_M_014_005,മനസ്സറിഞ്ഞു സ്നേഹിച്ച ഒരാളെയും മരിക്കുവോളം വെറുക്കാൻ കഴിയില്ല പകരമായി എത്തുന്നവർ ആരും പകരം വെക്കപ്പെടുകയും ഇല്ല
N,NH_ML_002_N_M_014_006,എരിഞ്ഞടങ്ങാൻ നിരാശയിൽ തലകുനിച്ച് ഇരിക്കാൻ ഉള്ളതല്ല ജീവിതം പ്രതീക്ഷയോടെ മുന്നേറുവാൻ ഉള്ളതാണ് ജീവിതം യാത്ര തുടരാം നല്ല ചിന്തകളുടെ കരുത്തുറ്റ മനസ്സോടെ
N,NH_ML_002_N_M_014_007,വിശ്വാസവും ശ്വാസവും ഒരുപോലെയാണ് ഒരിക്കൽ നിലച്ചാൽ പിന്നെ അതിനു ജീവൻ ഉണ്ടാകില്ല
N,NH_ML_002_N_M_014_008,അകറ്റി നിർത്തേണ്ട വരെ അകറ്റി തന്നെ നിർത്തണം അല്ലാതെ വീണ്ടും നമ്മളിലേക്ക് തന്നെ അടിച്ചാൽ അത് നമ്മുടെ നാശത്തിന് അല്ലാതെ വേറൊന്നും വഴി വയ്ക്കില്ല
N,NH_ML_002_N_M_014_009,അവഗണനയിൽ പരിഗണനയും തിരിച്ചറിയുന്ന നിമിഷം നമുക്ക് നമ്മുടെ വില കൃത്യമായി മനസ്സിലാകും
N,NH_ML_002_N_M_014_010,ഇഷ്ടങ്ങളെ പിന്തുടരുക തീർച്ചയായും അവ ഒരിക്കൽ നിങ്ങളുടെ നഷ്ടങ്ങളെ മറികടക്കും
N,NH_ML_002_N_M_014_011,ആയിരം ബുക്കുകൾ നിന്ന് 10000 പാഠങ്ങൾ പഠിച്ചാലും സ്വന്തം ജീവിതത്തിൽ നിന്ന് പഠിക്കുന്ന പാഠങ്ങൾ ക്കാൾ മികച്ചത് ആവില്ല അവയൊന്നും
N,NH_ML_002_N_M_014_012,നമ്മുടെ മനസ്സിൽ നമ്മുടേതായ ശരികൾ ഉണ്ടാകും അത് മറ്റുള്ളവർക്ക് മനസ്സിലാകണമെങ്കിൽ നമ്മുടെ അനുഭവങ്ങൾ അവർക്കും ഉണ്ടാകണം
N,NH_ML_002_N_M_014_013,മനസ്സാക്ഷിക്കു നിരക്കാത്ത ഒന്നും ചെയ്തിട്ടില്ല എന്ന ഉത്തമ ബോധ്യം ഉണ്ടെങ്കിൽ മറ്റുള്ളവരുടെ ശത്രുത ഗൗനിക്കേണ്ട ഇല്ല എല്ലാവരെയും തൃപ്തിപ്പെടുത്തി ജീവിക്കാൻ ആർക്കും കഴിയില്ല
N,NH_ML_002_N_M_014_014,ഏറ്റവും വിലപിടിപ്പുള്ള വസ്തുവാണ് വിശ്വാസം നേടിയെടുക്കാൻ കാലങ്ങളോളം വേണ്ടിവരുന്നത് നഷ്ടപ്പെടുത്താൻ നിമിഷങ്ങൾ മാത്രം മതി
N,NH_ML_002_N_M_014_015,എത്ര നന്നായി വണ്ടി വലിച്ചാലും കുതിരയ്ക്ക് അടി ഉറപ്പാണ് സമാനരീതിയിൽ എത്ര നന്നായി ജീവിച്ചാലും വിമർശനങ്ങൾ ഉണ്ടാവുക തന്നെ ചെയ്യും
N,NH_ML_002_N_M_014_016,തെറ്റ് മാത്രം കാണുകയും കുറ്റം പറയുകയും ചെയ്യുന്ന അതിൻറെ അടിസ്ഥാനം അസൂയയാണ് എനിക്ക് എല്ലാം അറിയാം എന്ന ചിന്ത പരാജയത്തിലേക്ക് ഇനിയും ഒരുപാട് പഠിക്കാനുണ്ട് എന്ന ചിന്ത വിജയത്തിലേക്ക് നയിക്കും
N,NH_ML_002_N_M_014_017,സ്നേഹം ആണെങ്കിലും ബഹുമാനം ആണെങ്കിലും സൗഹൃദം ആണെങ്കിലും ആരും നിന്നും പിടിച്ചു വാങ്ങുമ്പോൾ അല്ല അവർ മനസ്സറിഞ്ഞു നൽകുമ്പോഴാണ് മനോഹരമാക്കുന്നത്
N,NH_ML_002_N_M_014_018,നിങ്ങളുടെ കുറവുകളെ കുറിച്ച് നിങ്ങളോട് തുറന്നു പറയാൻ മടിക്കുന്ന ഒരു സുഹൃത്തിനെ ഒരിക്കലും വിശ്വസിക്കരുത്
N,NH_ML_002_N_M_014_019,നമ്മുടെ മനസ്സ് കാണാൻ സ്വന്തം കണ്ണുകൾ കഴിയൂ അതുകൊണ്ടാകാം മനസ് വേദനിക്കുമ്പോൾ കണ്ണുകൾ വേഗം നിറയുന്നത്
N,NH_ML_002_N_M_014_020,ഒരു തുറന്ന പുസ്തകം പോലെ പെരുമാറി കിട്ടും അതിനെ ഒരു കാൾ പോലും മനസ്സിലാകാത്തവർക്ക് വേണ്ടി ഒരിക്കലും സങ്കടപ്പെടരുത്
N,NH_ML_002_N_M_014_021,ചുറ്റും നോക്കിയാൽ മുന്നോട്ടുപോകാനാവില്ല വിമർശനങ്ങളും കുറ്റപ്പെടുത്തലുകളും ഉണ്ടാകും വേറെ മാത്രം നോക്കുക ലക്ഷ്യം അവിടെയാണ് നമ്മൾ കാണുന്ന സ്വപ്നങ്ങളും അവിടെ തന്നെയാണ്
N,NH_ML_002_N_M_014_022,പിടിവാശി കൊണ്ടോ അഹംഭാവം കൊണ്ടു ജീവിതത്തിൽ ഒന്നും നേടാൻ സാധ്യമല്ല വിട്ടുവീഴ്ച കൊണ്ട് പലതും നേടാനാകും തെറ്റു പറ്റിയാൽ ക്ഷമ ചോദിക്കുക അതിൽ അഭിമാനം നഷ്ടപ്പെടില്ല അവനും നല്ലൊരു വ്യക്തിത്വം രൂപപ്പെടുന്നു
N,NH_ML_002_N_M_014_023,നൂറു വ്യക്തിയും നിങ്ങളോട് പെരുമാറുന്ന രീതിയിൽ ഒരു സന്ദേശമുണ്ട് അത് മനസിലാക്കാൻ ഒരുപാട് സമയം എടുക്കരുത് എന്ന് മാത്രം
N,NH_ML_002_N_M_014_024,ഒരു വ്യക്തി നമ്മുടെ മേൽ ആരോപിക്കപ്പെട്ട നമ്മൾ തെറ്റുകാരൻ ആണോ അല്ലയോ എന്ന് മനസ്സിലാക്കാതെ നമ്മളെ തള്ളി പറയുന്ന ആളുകൾ വേണം ആദ്യം ഒഴിവാക്കാൻ നേതൃത്വത്തിൽ അവരാണ് നമ്മുടെ ശബ്ദം
N,NH_ML_002_N_M_014_025,മുമ്പും താല്പര്യങ്ങൾക്ക് മുൻതൂക്കം കൊടുക്കുന്നവർക്ക് ഒരിക്കലും മറ്റുള്ളവരെ സ്നേഹിക്കാൻ കഴിയില്ല
N,NH_ML_002_N_M_014_026,വിശ്വാസം തന്നെയാണ് ബന്ധങ്ങളുടെ ആത്മാവ് അതു നഷ്ടപ്പെടുത്തി അവർ പിന്നെ എത്ര അടുപ്പം കാണിച്ചാലും നമ്മുടെ ഉള്ളിൽ എപ്പോഴും ഒരു അകലം ബാക്കിയുണ്ടാകും
N,NH_ML_002_N_M_014_027,ഒരിക്കലും ഒരാളെയും പൂർണ്ണമായി മനസ്സിലാക്കി എന്ന് വിചാരിക്കരുത് പ്രിയപ്പെട്ടവർ ആണെങ്കിലും അവസ്ഥയോ സാഹചര്യവും മാറുമ്പോൾ അവരുടെ മറ്റൊരു മുഖം കൂടി കാണേണ്ടി വന്നേക്കാം
N,NH_ML_002_N_M_014_028,തെറ്റുകൾ ചൂണ്ടിക്കാണിച്ചാൽ അറിവുള്ളവർ സ്വയം തിരുത്തും അറിവില്ലാത്തവർ തർക്കിച്ചു കൊണ്ടിരിക്കും
N,NH_ML_002_N_M_014_029,ഏറ്റവും കൂടുതൽ നിറങ്ങൾ ഉള്ളത് മഴവിൽ ആണെന്ന് പറയുകയാണെങ്കിൽ നിങ്ങൾക്ക് തെറ്റി ഏറ്റവും കൂടുതൽ നിറങ്ങളുള്ള അത് മനുഷ്യ മനസ്സിലാണ് സാഹചര്യങ്ങൾക്കനുസരിച്ച് ആളുകളുടെ നിറങ്ങൾ മാറിക്കൊണ്ടിരിക്കും
N,NH_ML_002_N_M_014_030,ഏറ്റവും വലിയ സൗഭാഗ്യം എന്തെന്നാൽ നിറഞ്ഞുകവിഞ്ഞ സൗന്ദര്യമോ സമ്പാദ്യമോ അല്ല പ്രധാനം നിറഞ്ഞ ജീവിതമാണ്
N,NH_ML_002_N_M_014_031,ഒരുപാട് സംസാരിക്കുക ഒരുപാട് ചിരിക്കുക സങ്കടം വന്നാൽ കരയുക ഇത് ജീവിതമാണ് നാടകമല്ല
N,NH_ML_002_N_M_014_032,തെറ്റാണെന്ന് മനസ്സിലായിട്ടും ന്യായീകരിക്കുന്ന വ്യക്തിയോട് തർക്കിക്കാൻ നിൽക്കരുത് മനസ്സിൽ ഞാനെന്ന ഭാവം ഉള്ള കാലത്തോളം ആ വ്യക്തിക്ക് യാഥാർഥ്യബോധം ഇല്ല
N,NH_ML_002_N_M_014_033,ബുദ്ധിമാൻമാർ പ്രതികരിക്കാൻ അറിയാത്തതുകൊണ്ടല്ല പിന്മാറുന്നത് വിഡ്ഢികളോട് പ്രതികരിക്കാൻ എന്നാൽ ഒന്നുകിൽ അവരെ പോലെ ആകണം അല്ലെങ്കിൽ അവരുടെ നിലയിലേക്ക് താഴെ വേണ്ടിവരും ഇതുരണ്ടും കഴിയാത്തത് കൊണ്ട് മാത്രമാണ് ആ പിന്മാറുന്നു
N,NH_ML_002_N_M_014_034,നമ്മുടെ ഭാഗത്ത് ശരി ഉണ്ടെങ്കിൽ പിന്നെ മറ്റൊരാൾ വില കള്ളങ്ങൾക്ക് മുന്നിൽ ഭയക്കേണ്ട കാര്യമില്ല
N,NH_ML_002_N_M_014_035,മനസ്സിലാക്കേണ്ട കാര്യങ്ങൾ മനസ്സിലാക്കേണ്ട സമയത്ത് മനസ്സിലാവില്ല പിന്നെ മനസ്സിലായി തുടങ്ങുമ്പോഴേക്കും ഒരുപാട് വൈകി പോകും അതാണ് ജീവിതം
N,NH_ML_002_N_M_014_036,പനീർ പൂക്കളെ ആഗ്രഹിക്കുന്നവർ അതിൽ ഒളിഞ്ഞിരിക്കുന്ന മുള്ളുകളെ മറക്കരുത്
N,NH_ML_002_N_M_014_037,അസൂയക്കാരന് ഒരിക്കലും മനസമാധാനം ഉണ്ടാകില്ല എന്നാൽ നന്നായി ജീവിച്ചവൻ മരണത്തെ പോലും അയക്കുന്നില്ല
