Class Label Short,File Name,Transcript
N,NH_TA_003_N_M_065_001,டீச்சர் போனதா எனக்கு அம்மா. நான் தான் அவளுக்கு அப்பா.  இனிமேல் அவங்க மார்க் சீட் ல நான் தான் கையெழுத்து போடுவேன்
N,NH_TA_003_N_M_067_001,ஆனா எங்க அம்மா.  கண்ணுக்குத் தெரியாத ஆயிரம் எதிரிய தினம் தினம் நின்னு ஜெயிச்சாங்க.  அவ தான் யா லைப்ல சேம்பியன். அவ முன்னாடி நீ எல்லாம்
N,NH_TA_003_N_M_068_001,ஏண்டா நிம்மதியே இல்லைன்னு உக்காந்து அமைதியா யோசிக்கத்தான் கோயில்களை கட்டி வச்சாங்க உட்கார்ந்து ஒழுக்கமா யோசிச்சாங்க நிம்மதியை கடத்தல் தேவையில்லாத குணங்களை உதித்து விட்டுட்டு கடவுள் நிலையை அடைந்தாள் அந்த கடவுள் இல்லை அடிச்சாங்க குடுத்துட்டு போன சிலபஸ் தான் திருமந்திரம் திருக்குறள் பகவத் கீதா குர்ஆன் தம்மபதம் பைபிள்
N,NH_TA_003_N_M_069_001,இந்து முஸ்லிம் கிறிஸ்டியன் எல்லா சாமியும் கழுத்துல மாட்டிட்டு இருக்க எல்லா சாமியும் கும்பிட்டு வைப்போம் ஆபத்துன்னா ஏதாவது ஒன்னு வந்து காப்பாத்துங்க
N,NH_TA_003_N_M_069_002,அய்யனார் சாமி இயேசு சாமி அல்லா சாமி எல்லா சாமியே
N,NH_TA_003_N_M_069_004,நம்ம ஒண்ணுமே இல்ல எல்லாமே இறைவன் செயல் அப்படின்னு நினைக்கிற வரைக்கும் தான் எல்லாம் கொஞ்சம் கஷ்டம் தான்
N,NH_TA_003_N_M_069_005,ஜீசஸ் சாங் டு அல்லாவுக்கும் விநாயகர் ஆகட்டும் முருகர் ஆகட்டும் பவர்ஃபுல் தான் எங்க அவங்க பவர்ஃபுல் ஆகுறாங்க சொன்னா நீங்க எந்த அளவுக்கு நம்பிக்கை அவங்க மேல வைக்கிற எங்க
N,NH_TA_003_N_M_071_001,ஆனா நீங்க விபூதி கொடுத்தாலும் சரி வச்சுப்பேன் நீங்க ஏதாவது தீர்த்தம் கொடுத்தால் நான் உங்களை மதிக்கிறேன் எனக்கு என் மேல அன்பு கொண்டு ஒருத்தர் கொடுக்கிறாங்க இல்லையா நான் இன்னொருத்தன் மேல திணிக்க மாட்டேன் இது என்னுடைய சிந்தனை அதனால நான் இதுதான் கரெக்ட் பண்ணவும்
N,NH_TA_003_N_M_071_002,எனக்கு ஏதாவது ஒன்னு தேவைன்னா இன்னொரு மனுஷன் தான் வரப்போற இது இன்னொன்னு கடவுள் மறுப்பு இல்லை நான் சக மனுஷனா கடவுளா பாக்குறேன்னு சொன்னாங்க
N,NH_TA_003_N_M_072_001,ஏமாத்த தெரியாத நான் பொய் சொல்ல தெரியாது அடுத்த கையில காசு விட்டு எடுத்தது இல்ல நல்ல சம்பாதிப்பேன் நல்ல செலவு பண்ண நல்லா நாலு பேருக்கு கொடுப்ப
N,NH_TA_003_N_M_073_001,அறிவு சொல்லும் என்ன பேசணும் ஒன்னு திறமை சொல்லவும் எப்படி பேசணும்னு ஆதங்கம் சொல்லும் எவ்வளவு பேசணும் உன்னை அனுபவம் சொல்லும் என்ன பேசணும் என்ன பேசக்கூடாது எண்ணங்கள் நல்லா இருந்தாதான் மனுஷன் நல்லா இருக்கும் மனசு நல்லா இருந்தாதான் வாழ்க்கை நல்லா இருக்கும்
N,NH_TA_003_N_M_074_001,கிறிஸ்டினா மாறினால் தான் உன்னை காப்பாத்துவேன் ஜீசஸ் சொல்லல நீ முஸ்லிமா இருந்தா தான் நான் உன்னை காப்பாத்துவேன் அல்லாஹ் சொல்லல நீ இந்துவா இருந்தா தான் உன்னை காப்பாத்துவேன் சத்தியமா சிவன் சொல்லல நீ நல்லா இரு நல்லவனா இரு எல்லா கடவுளும் உன்னை காப்பாற்றியே தீர வேண்டும் என கடவுள் ஒன்று
N,NH_TA_003_N_M_075_001,இன்னைக்கு இருக்கிற பசங்க எல்லாம் கொஞ்சம் நல்ல பசங்க போன ஜெனரேஷன் கூட கம்பேர் பண்ண நல்ல பசங்க நான் ₹10 கொடுத்த என்னோட முன்னாடி ஜெனரேஷன் இருக்கிறவங்க யாருக்காவது ஒரு பத்து ரூபா போட்டு ஹெல்ப் பண்ணேன் பாரு நான் எப்படி அப்படின்னு நினைச்சு பாருங்க நீ அப்படியே பாக்கெட்டில் இருந்து 200 ரூபா குடுத்துட்டு திரும்பி ஒரு பக்கம் போயிரு
N,NH_TA_003_N_M_075_002,முடிந்த அளவுக்கு நாலு பேருக்கு நன்மை செஞ்சிட்டு நல்லபடியா போய் சேருவது பெரிய லட்சியமா வச்சுட்டு வாங்கி தரணும் சார்
N,NH_TA_003_N_M_076_001,பாபா சொல்ற இந்த தாயத்து கல்லெல்லாம் வாங்குறதுக்கு ஒரு மூணு நாலு லட்ச ரூபாய் செலவு பண்ணுவீங்க இல்ல அந்த காச பிரிச்சு உங்ககிட்ட வேலை செய்றவங்க கிட்ட கொடுங்க அவங்களுக்கு ஒழுங்கா சம்பளம் கொடுங்க நல்ல சாப்பாடு போடுங்க தீபாவளி பொங்கலுக்கு வந்தா புது துணி எடுத்து கொடுங்க இதெல்லாம் வேணாம் அட்லீஸ்ட் ஒரு நாள் ஃபுல்லா அவங்க நின்னுட்டே இருக்காம உட்கார ஒரு சின்ன ஸ்டூல் ஆவது போடுங்க
N,NH_TA_003_N_M_076_002,நம்ம கிட்ட வேலை செய்றவங்க நம்ம நல்லா வச்சுக்கிட்டா அவங்க நம்மள நல்லா பாத்துப்பாங்க இதுக்கு நான்
N,NH_TA_003_N_M_077_001,அவ்ளோ கேள்வி இருக்கு ஆனா யார் கிட்ட கேக்குறதுன்னு தெரியல உலகத்திலே எவ்வளவு பிரச்சனை இருக்கு இதெல்லாம் ஒரு பிரச்சனையான இருக்குல்ல உனக்கு ஆனா நான் சாதாரண மனுஷன் எனக்கு என் குடும்பம் அம்மா தாத்தா என் தங்கச்சிக்கு தான் என் உலகம்
G,H_TA_002_G_F_002_001,பசங்க வந்து 10 மணி பன்னண்டு. மணி  1 மணிக்கு. வந்தாலும் வீட்ல கேள்வி கேட்க மாட்டாங்க. அவன் பையன் அப்டினுவாங்க.
G,H_TA_002_G_F_006_001,இந்த பூமி சொந்தம் காத்து சொந்தம் அப்படின்னா ஒரு பர்டிகுலர் ஏரியாவுக்கு ஒரு பாட்டுகுலர் இடத்துக்கு நீங்க போகக்கூடாது ஆண்கள் அளவோடு இல்லைன்னு சொல்லும்போது உங்களுக்கு எவ்வளவு கஷ்டமா இருக்கும் அதே மாதிரி தான ஒரு பெண்ணுக்கும்
G,H_TA_002_G_F_007_001,இங்கு வச்சிகிறது கல்யாணத்துக்கு முன்னாடி வரைக்கும் யூஸ் பண்ணிட்டு அதுக்கப்புறம் வேற ஒரு ஆனா பாத்து கல்யாணம் பண்ணிட்டு போறது இல்ல பொண்ண பாத்து கல்யாணம் பண்ணிட்டு போகுது இதெல்லாம் 
G,H_TA_002_G_F_008_001,கல்ச்சரஸ் பாயில் பண்றதுக்கு 1008 விஷயம் இந்த தமிழ்நாட்டில் பண்ணிட்டு இருக்காங்க அவங்க எல்லாம் யாரும் எதுவும் கேட்கல இயற்கையா நாங்க என்னோட மனசுக்கு எங்களோட மூளைக்கு தோன்ற மாதிரியான பாலினத்தில் நாங்க எங்களோட ஒரிஜினல் சுயத்தை காட்டி நாங்க வாழ்றது அவங்க வந்து கலாச்சார சீர்கேடு அப்படின்னு சொன்னாங்கன்னா அவங்க மூளையில தான் பிரச்சனை இருக்கு எங்ககிட்ட
G,H_TA_002_G_F_009_001,ஆ ஊன்னா இந்த சமரசம் பேசுற பொண்ணுங்கள எந்த பையன் கல்யாணம் பண்ணிப்பேன் கல்யாணம் பண்ணா அவன் லைஃப் பாவம் இல்ல அப்படிங்கிற மாதிரி வச்சுக்கறேன் உங்களுக்கு அவங்க என்ன கமிஷன் பேசுற ஒரு பொண்ணுகிட்ட ஒரு நல்ல வந்து சமம் உரிமையா பேச முடியல அப்படின்னா அந்த மாதிரி ஒரு பையன் தான் ஏன் அந்த பொண்ண கல்யாணம்
G,H_TA_002_G_F_010_001,ஒரே பாலின திருமணத்தை கடும் தண்டனைக்குரிய குற்றமாகவும் பாக்குறாங்க முக்கியமா சவுதி அரேபியா பாகிஸ்தான் ஈரான் வங்கதேசம் ஆப்கானிஸ்தான் உள்ளிட்ட சில நாடுகளில் இதுக்கு அதிகபட்சமா மரண தண்டனை அளிக்கப்படுகிறது
G,H_TA_002_G_F_013_001,ஆம்பள பசங்க எப்பவுமே செல்பிஷ்
G,H_TA_002_G_F_013_002,உன்னால் இது மாதிரி ஆடவே முடியாது. சும்மா நிம்மதிட்டு ஆடுற ஆம்பள மாதிரி நீ வேஸ்ட் உன்னால ஆட முடியாது உன்னால யாரும் சேர்த்தினால் வந்து சேர்ந்திருக்க பாரு ஒரு மாதிரி பேச ஆரம்பிச்சுடுவாங்க
G,H_TA_002_G_F_014_001,பொண்டாட்டி காசு சாப்பிடனும்னு நினைக்கிறேன் பொண்டாட்டி சொல்ற பேச்சை கேட்க மாட்டார் ஆனால் பொண்டாட்டியோட காசு
G,H_TA_002_G_F_014_005,கூடவா இத்தனை பெண்களும் இவ்வளவு பேரும் ஒரு சொசைட்டி இல்லை இன்சியல் இருக்காங்க என்ற உணர்வு
G,H_TA_002_G_F_015_003,ரேஷன் கார்டு ஆம்பளைக்கு மட்டும் தானா பொண்ணுங்களுக்கு இருக்க கூடாதா அது கல்யாணமான பெண்களுக்கு இருக்கவே கூடாதா பொண்டாட்டிக்கு பூ புடவை நகை அது மட்டும் புருஷனுக்கு கடமை இல்ல
G,H_TA_002_G_F_016_001,திறமைக்கும் தன்னம்பிக்கைக்கும் முகம் தவிர ஒரு பொண்ணு எப்படி பண்ண நீ இவ்வளவு தைரியமா மூஞ்சிய காமிச்சு வெளிய சுத்தும் போது நான் ஏன் மூஞ்சியை மறக்கணும்
G,H_TA_002_G_F_017_001,கலாச்சாரம் சொல்லி அதுக்கு என்ன எக்ஸ்பிளநேஷன் தெரியாம இருக்காங்களோ பெண்களும் அந்த போர்வைக்குள்ளேயே இருந்துட்டு இதுதான் இயல்பு என்று ஏத்துக்கிட்டு இருக்காங்க பெண்களே காரணமாகவும் இருக்காங்க டெக்ஸ்ட் பாக்ஸில் இருந்து குட்டி வயசுல இருந்து அந்த ஜெண்டர் ஈக்விடி இன்னும் ஸ்டேட்மெண்ட்ஸ் வரல
G,H_TA_002_G_F_018_002,வீட்டுக்கு 90 ஆண்கள் இப்படிதாண்டி இருக்காங்க இடம் நம்ம கழுத்துல தாலி கட்டிட்டா புருஷன் ஒருங்கிணை வந்துட்டா போதும் மனைவி எல்லாம் அவங்க அடிமை நினைச்சுக்கிறாங்க
G,H_TA_002_G_F_018_003,எப்படின்னா பக்கத்து வீட்டு அங்கிள் எப்ப பாரு அந்த ஆண்ட்டி அடிச்சிட்டே இருப்பாங்க இன்னொரு பக்கம் பையனா இப்படி பண்ணலாம். பொண்ணுன்னா இது பண்ண கூடாது ஏன் எங்க வீட்லயும் நான் எவ்ளோ பேஸ் பண்ணி இருக்கேன் அப்பதான் ஒரு விஷயம் எனக்கு புரிஞ்சுச்சு இந்த சொசைட்டியில எதுவுமே கோலா இல்ல நிறைய ஏற்றத்தாழ்வு இருக்கு இதெல்லாம் யாரு காரணம் யாரு பார்த்துக்கணும்னு நிறைய கேள்வி எனக்குள்ள இருந்துச்சு
G,H_TA_002_G_F_018_005,ஒரு பொண்ணுன்னாலே இப்படித்தான் இருக்கணும் இப்படி தான் படிக்கணும் இந்த வேலைக்கு தான் போகணும்னு சொல்லி சொல்லி அவ கனவுகளுக்கும் ஆசைகளுக்கும் அந்த வெறிக்கும் ஃபுல் ஸ்டாப் அங்கே வச்சிடறாங்க அதுக்கப்புறம் ஒரு பொண்ணு உண்மையாலே சாதிஷ்டான அது ரொம்ப பெரிய விஷயம் மித்த நாட்கள்லாம் ஒரு பெண் சாதிச்சா அது ஒரு சாதனையா மட்டும் தான் பார்ப்பாங்க ஆனா அங்க இல்ல சாதிக்கிறதுக்கு ஆணா பெண்ணா எல்லாம் முக்கிய விழா அறிவும் திறமை மட்டும் தான் முக்கியம்
G,H_TA_002_G_F_018_006,எதைக் கேட்டாலும் வேணா வேணாண்டி சொல்றாங்க ட்ரிப் போனேனா கேட்டா வேண்டாம் மெடிசில ஜாயின் பண்ணி கேட்டா வேணாம் சேரிட்டி டொனேஷன் கலெக்ட் பண்ண போனா திட்டு. அது ஏன் நம்ம பொண்ணா பொறந்த நாளைய பிறந்தநாள் ஆசைப்பட்டினாலே எதுவுமே செய்ய கூடாதா பசங்க மட்டும் அவங்க ஆசைப்பட்டது எல்லாமே செஞ்சுக்கலாமா
G,H_TA_002_G_F_018_007,மாற்றம் ஒன்றே மாறாதுன்னு சொல்லுவாங்களே அதுவும் நம்ம ஊர்ல கல்யாணம் காய்ச்சல் எந்த மாற்றமும் இல்லை கல்யாணத்துக்கு முன்னாடி அப்பா பேச்சு கேக்கணும் கல்யாணத்துக்கு அப்புறம் ஹாஸ்பேண்ட் கேக்கணும் இதுக்கு ரெண்டு பேரு நடுவுல பொண்ணுக்கு அவளோட ஆசைகள் கனவுகள் எல்லாமே காணாம போயிரும்
G,H_TA_002_G_F_018_008,பீல் பண்ணாத காலம் காலமா இப்படி தாண்டி இருக்கு எங்க பாட்டி அதுக்கப்புறம் எங்க அம்மா அப்புறம் நானும் அப்புறம் என் பொண்ணு ஆண்களுக்கு பெண்கள் எப்பவுமே சரிசமமா ஆக முடியாதுடி
G,H_TA_002_G_F_019_001,இந்த வீட்ல நானும் வேலை பார்க்கிறேன் அவனும் வேலை பாக்குறான். ஆனந்த வீட்டு வேலை நான் மட்டும்தான் பார்க்கிறேன் அவனை பாருங்க சாப்பிட தட்ட கூட எடுத்து வைக்க மாட்டேங்குற ஆனா நீங்க ஒன்னும் சொல்ல மாட்டேங்கறீங்க இதுவும் நானும் பண்ணா எவ்ளோ பயங்கரமா திட்டுறீங்க இது என்ன நியாயம் இப்ப என்ன சொல்றீங்க பொண்ணுன்னா இதெல்லாம் கத்துக்கணும் அதுதானே பொறந்த வீட்டு மரியாதை காப்பா
G,H_TA_002_G_F_019_002,இப்படி போட்டுத்தான் அதனால்தான் பார்க்கிறேன் நீ சொல்லிட்டு போறதால்தான் பொண்ணுங்க குளிக்கிற வெயிலையும் காடுகள் போட்டுட்டு போறாங்க
G,H_TA_002_G_F_021_001,ஒரே விஷயம் பெண்களை பொறுத்தவரைக்கும் இன்னைக்கு வரைக்கும் உன் அழகு பதுமைகளாக அவங்களை வச்சிருக்கறத அவங்களை நம்ப வச்சிட்டீங்க அடிமையா இருக்குன்னு சொல்லுக்கு மாற்றாக நீ அழகா இருக்கேனா உங்கள நம்ப வச்சிட்டீங்க அதனுடைய விளைவு தான் இன்னைக்கு நீங்க என்ன பேசுறீங்க எத்தனை நாளைக்கு பொண்ண பாத்து போக சொல்லுவீங்க பையன் இடிக்காமல் போனு சொல்லி குடுங்க
G,H_TA_002_G_F_022_001,ஒரு பொண்ணு இத செய்யலாம்னு அஞ்சு இருக்கு செய்யக்கூடாதுனு 50 இருக்கு எல்லாருக்கும் புடிச்சா அந்த அஞ்ச நாம செய்யலாம் ஆனா நமக்கு புடிச்ச அந்த 50 நம்ம செய்யக்கூடாது அவ்வளவுதான் பொண்ணுங்களோட லைஃப்
G,H_TA_002_G_F_022_002,நம்ம எல்லாத்துக்கும் பதிலா இருக்கனால அங்க கேள்வியா இருக்காங்க அவங்க கேள்வியா இருந்தா யார்கிட்டயும் பதில் இல்லை எல்லாருக்கும் அவங்க அவங்க வாழ்றது ஆனால் உனக்காக கொஞ்ச நேரம் ஒதுக்கு உனக்குன்னு ஒரு ஐடென்டி வேணும்
G,H_TA_002_G_F_023_001,நான் என்ன பண்ணாலும் அதுல ஒரு குறை கண்டுபிடிப்பான். நான் என்ன டிரஸ் போடணும் யார்கிட்ட பேசணும் எப்ப பேசணும் எப்படி பேசணும் எப்ப சாப்பிடணும் எல்லாமே அவ இஷ்டப்படி தான் நடக்கும் பிரண்ட்லியா ஒரு பையனை பார்த்து சிரிச்சாலும் அந்த கற்பனையிலேயே ஒரு சேர்த்து வச்சு கல்யாணம் வரைக்கும் போயிறான் அம்மா கூட பேசினா கூட ஸ்க்ரீன்ஷாட் கேக்குறான்
G,H_TA_002_G_F_024_001,சொசைட்டிக்காக வாழ முடியாதுங்க இப்போ ஏதாச்சு ஒரு பிரச்சனை அவங்கள வந்து என்ன பாக்க போறாங்க சொசைட்டியா வந்து பார்க்க போது நம்மள தான் பாத்துக்கணும் சோ நாம நான் மனசு சொல்றதை கேட்டா போதும் அவன் என்ன சொன்னான் அவன் என்ன செய்வான் அப்படின்னு கேட்டுட்டு உக்காந்து இருக்கு முன்ன நம்ம வாழ்க்கை வாழ முடியாது
G,H_TA_002_G_F_025_001,கல்யாணத்துக்கு அப்புறம் படிக்கல கல்யாணத்துக்கு அப்புறம் வேலைக்கு போலாம் கல்யாணத்துக்கு அப்புறம் நீ புடிச்சுக்கோ எல்லாம் பண்ணலாம்னு சொல்லுவாங்க ஆனா கல்யாணத்துக்கு அப்புறம் ஒரு பொண்ணோட லைப் மாமனார் மாமியார் ஹஸ்பண்டு குழந்தை ஒரு சின்ன வட்டத்துக்குள்ள தான் இருக்கும் அந்த வட்டம் கடைசி வரைக்கும் பெருசு
G,H_TA_002_G_F_026_001,கால் மேல கால் போட்டு உட்காராதே என்ன அதுவும் ஆம்பள பிள்ளை முன்னாடி உன் பொம்பள புள்ள ஒழுங்கா உட்கார்ந்து அறிவு வேண்டாம்
G,H_TA_002_G_F_027_001,எங்க அம்மா எல்லாம் பொண்ணு தங்கம் தங்கம் தான் கூப்பிடுவாங்க ஏன்னு கேட்டா பொண்ணுங்க தங்க மாட்டேன்னு சொல்லுவாங்க பொண்ணுங்க தங்க மாட்டோம் எல்லாத்துக்கும் அது மேல இஷ்டம் அதுக்காக சண்டை எல்லாம் கூட நடக்கும் எப்படியாவது அதை ஜெயிக்கனும்னு நினைப்பாங்க ஜெயிச்சதும் நினைச்சாலும் வேற தங்கத்தை தேடிப் போயிடுவாங்க பொண்ணுங்க தங்க மாட்டோம் எவ்வளவு அடிச்சாலும் தாங்கும் எப்படினாலும் வளையும் எப்படினாலும் இருக்கும் மத்தவங்களுக்கு ஏத்த மாதிரி அதை மாத்திக்கலாம்
G,H_TA_002_G_F_029_001,பார்த்தினா இந்த ஏஜ்ல இருந்து பாத்தீங்கன்னா ஒரு 80 85 வரைக்கும் வராங்க ஏஜ்ல இருந்து வராங்க பாத்தீங்கன்னா சின்ன பசங்க கூட வாராங்க கேக்குறாங்க சில பேரு வந்து பயப்பட மாட்டாங்க ஆனா பெரியவங்க ஒரு 85 வயசு ஆளுங்க வந்து சின்ன பசங்ககிட்ட கூட தப்பிச்சு அந்த மாதிரி நான் ஒரு என்னுடைய இன்ஸ்டன்ட்ல ஒரு 70 வயசு ஆள் அவரு நம்ம வந்து பூட்டாறு காசு குடுங்க வரேன்னு சொன்னேன் சரி வாங்க காசு இல்ல இருக்கு வீட்ல போயிட்டு காசு எல்லாம் இல்லை அவாய்ட் பண்ணிட்டு இருக்காங்க நான் கத்தும்போது பக்கத்து வீட்ல முழிச்சிட்டாங்க
G,H_TA_002_G_F_032_001,வாந்தி எடுக்குற அளவுக்கு என்ன எங்க ஒன்றும் புரியலல நீங்க வாந்தி எடுக்குற அளவுக்கு எங்க உரவுகள் வந்து அப்படியோ கொச்சையா அருவருப்பா இல்ல
G,H_TA_002_G_F_033_001,ஒரு பாலின அடையாளத்துக்குள்ளதான் இருக்கணும் எப்படி நீ அனாதான் இருக்கணும் பெண்ணாதான் இருக்கணும் என்று ஒரு கட்டாயப்படுத்துறோமோ அதே மாதிரி மற்ற ஜென்றன் செக்ஷ்யாலிடிக்குள்ளதான் நீ இருக்கணும் இல்லைன்னா நீ ஒரு தெளிவே இல்லாத ஆள் என்று ஒரு வட்டத்துக்குள்ள அடிச்சுட்டு வா
G,H_TA_002_G_M_001_001,உள்ளுக்குள்ளே வச்சுக்கிட்டு வெளிய காட்டிக்காம இருக்காங்க ஆனா நாங்க இருக்குறதுக்கு உண்மையா வாழறோம் யாரா இருந்தாலும் ஜட்ஜ் பண்றதுனாலையோ ட்ரீஸ் பண்றதுனாலையோ புல்லி பண்றதுனாலையோ உங்களுக்கு ஒன்னும் கிடைக்க போறதில்லை ஆனா எங்களுக்கு இன்னும் மெத வலியை கொடுக்கும்
G,H_TA_002_G_M_003_001,பொண்ணு வந்து பாப்புலேஷன் இருக்காங்க ஆனா தற்கொலை பண்ணி சாகுற மட்டும் 71 சதவீதம் ஆண்களா இருக்காங்க எங்கையோ நம்ம
G,H_TA_002_G_M_004_001,உங்களுக்கு இங்கிருந்து பாக்குறதுக்கு தெரியும் ரெண்டு பையன் தாடி மிஸ் இருக்கு எப்படிடா எப்படிடா உனக்கு எதுவுமே இல்லையாடா எப்படிடா பண்ணுவீங்க நாங்க நான் கேட்கிறேன் அந்த ஒரு அஞ்சு நிமிஷம் அதுக்குள்ள விட்டு பண்ணா மட்டும் தான்
G,H_TA_002_G_M_005_001,எல் ஜி பி டி கியூ சமூகத்தை காமெடி கண்டன்டா பார்க்கிறாங்க
G,H_TA_002_G_M_011_001,விமனே அப்ரஸ்டா இருக்கும் போது அவங்க எப்படித்தான் பிராசஸ் பண்ணுவாங்க அவங்களே ஒரு பேட்டரி அடிகல்ச்சர் சிட்டில இருக்காங்க பேட்ரியாட்டிக்கள் மூலமா அப்ரஸ்ட் ஆகுற எங்களை எப்படி அவங்க அக்சப்ட் பண்ண முடியும்
G,H_TA_002_G_M_011_003,இப்படி இருக்கிற ஒரு சொசைட்டி இல்ல நான் உனக்கு புடிச்ச டிரஸ் போட்டு போனாலே என்ன குறுகுறுன்னு பார்ப்பாங்க
G,H_TA_002_G_M_011_004,என்னோட பார்ட்னர் கூட வெளியே போக முடியாது கான்ஷியஸாவே பாப்பான்னு நார்மலா என் பிரண்டு வெளியே கூட்டிட்டு போனா கூட மச்சான் சும்மா வாடான்னு கை கொடுத்துட்டு போனா கூட அப்பவே குறுகுறுன்னு பார்ப்பாங்க
G,H_TA_002_G_M_011_005,இந்த சொசைட்டி பேட்ரியாட்க்கம் ல தான் முடியும் ஒரு ஆணாதிக்கம் முடியும் சின்னப் பிள்ளையிலிருந்து சொல்லி சொல்லி வளத்துறாங்க வீட்டுல ஒரு பையனா சிங்கம் ஒரு பொண்ணு அது பூ
G,H_TA_002_G_M_012_001,பையன் தான ஒன்னும் ஆகப் போறதில்ல பையன் தானே 6 மணி 7 மணி எட்டு மணி ஆனாலும் வந்துருவான்
G,H_TA_002_G_M_012_002,ஆம்பளைகளுக்கு வந்து உன் பிட்டு படம் பான் படம் அதே ஒரு பசங்கள பண்ண சொல்லுங்க பண்ண மாட்டாங்க
G,H_TA_002_G_M_013_003,சும்மா கண்ண மூடிட்டு படுத்துக்கிடந்தான் முடிஞ்சு போச்சு நாங்க எல்லாம் எழும்பாது நாங்க போய் அறுத்து போட்டு பொட்டையா மாறிக்கிறோம் உங்களுக்கு என்ன கண்ண மூடிட்டு பத்து நிமிஷம் படுத்து கிடந்தா முடிஞ்சு போச்சு அப்படின்ற மாதிரி சொன்னாங்க
G,H_TA_002_G_M_014_002,பொம்பளைக்கு அட கிறுக்கு அகம்பாவம் இருக்கக் கூடாது பொறுமை இருக்கணும் போக்கிரி இருக்கக் கூடாது
G,H_TA_002_G_M_014_003,எப்படிம்மா இது சாத்தியம் எங்க வீட்டுக்கு கூட்டிட்டு வந்திருக்கேன் என் பொண்டாட்டியை கல்யாணம் பண்ணி எங்க வீட்டுக்கு வந்துருக்கேன் எனக்கு தாலி கட்டி என் பொண்டாட்டி அவன் வீட்டுக்கு கூட்டிட்டு போகல நான் ஆம்பள அம்மா
G,H_TA_002_G_M_014_004,புகை ஒரு பெண்ணுக்கு படிப்பு எது அப்படின்னு ஒரு சமுதாயத்தில் வந்து நீங்க படிப்பு வந்து எப்படி எல்லாம் கொடுக்க ஆரம்பிச்சுட்டாங்க
G,H_TA_002_G_M_014_006,பொங்காத நாம இப்ப பொம்பள புள்ளைங்க அவங்க வீட்ல கேட்ட உன்னை மட்டும் ஏன் பொங்கிடும்
G,H_TA_002_G_M_015_001,உங்க வைஃப் குட்டி குட்டியா டிராயர் போட்டுட்டு ஒரு ஆயிரம் பேருக்கு முன்னாடி ஓடினா நீங்க பாத்துட்டு சும்மா இருப்பீங்களா ஆர்த்தோ டாக்ஸ் பேமிலி சார் நாங்க
G,H_TA_002_G_M_015_002,ஆத்து பொம்மனாட்டிகளை வேலைக்கு அனுப்ப அவசியமே இல்லைன்னு யோசிக்க வேண்டியது நானே நீங்க என்னடானா எங்க ஆட்டு பொம்மனாட்டிங்களவே அரைகுறையா டவுசர்ல டவுன்லோட் சொல்ற
G,H_TA_002_G_M_018_001,இதுக்கு முன்னாடி இப்படி ஆனாலும் இருக்கலாம் இப்ப நீ என்னோட வைஃப்ன்றது ஊருக்கே தெரியும் இப்படியே நீ வெளிய வந்தா என்னோட ஸ்டேட்டஸ் என்ன வருது உனக்கு எவ்ளோ டேஸ்ட் வாங்கி கொடுத்து இருக்கேன்
G,H_TA_002_G_M_018_004,விட்டா ஓவரா பேசுற ஒரு பொண்ணா உன்னால முடியாது
G,H_TA_002_G_M_019_003,ஏய் அவன் ஆம்பள புள்ளடி அவன் எப்படி இதெல்லாம் செய்ய சொல்ல
G,H_TA_002_G_M_019_004,ஏய் சுபா வீட்டுக்கு வர நேரமா இது ஆம்பள புள்ள அவனே உனக்கு முன்னாடி வந்து உக்காந்துட்டு இருக்கா
G,H_TA_002_G_M_020_001,பொறந்ததிலிருந்து ஏதாச்சு ஒரு கேள்வி எனக்கு துரத்திட்டே இருக்கு என்ன படிக்கிற என்ன ரேங்க் வேலைக்கு போகலையா எப்போ கல்யாணம் எப்போ சாகப் போற கேள்வி தவிர எல்லா கேள்வியாக சமூகம் துரத்திட்டே இருக்கு
G,H_TA_002_G_M_028_001,நல்லா படிக்கணும் அப்பா அம்மா சொல்ற பையன கட்டிக்கிட்டு செட்டில் ஆக வேண்டியதுதான்
G,H_TA_002_G_M_030_001,"மேல் து மேல் எப்படி பிடிக்கும்? பிமேல் து மேல் எல்லாம் நாம் அக்சப்பணிக்கலாம். நீ வந்து ஒரு வேறு ஒரு கமினூடியோ, நீ எதுவும் சொல்ல, நாம் மாற்றி, நாம் கண்வர்த்துக்கொண்டு, நீயேயோ கண்வர்த்துக்கொண்டாடா, அது பற்றிப் பிரச்சினை கிடையாது. ஆனால் மேல் து மேல் எப்படி நீங்க பண்ணிவீங்க, அது அக்சப்ப்டங்க்குக் கிடையாது, இதுல நம்முடைய பக்கத்தில் இருக்கும் நம்ம சொந்தக்காரர்கள் கூட அக்சப்பணிக்க மாட்டாங்க,"
G,H_TA_002_G_M_030_002,அது தான்டி அப்புஜால்லாம் பேசுவார் என் காது பழக்குக்குக்கொள்ளப் போட்டு அதுலாம் அனுசரிச்சிதான் வாக்கு பண்ணிட்டு போய்க்கொண்டு இருக்கும்னா அப்படி இல்லைன்னா எங்களோடு லைக்கு குஷ்டின் மார்க்க்காதா இருக்கும்
